Datetime,Open,High,Low,Close,Volume
1710470160000,3812.15,3814.04,3810.37,3813.22,614.941
1710470160000,3812.15,3814.04,3810.37,3812.37,630.415
1710470160000,3812.15,3814.04,3810.37,3812.04,641.462
1710470160000,3812.15,3814.04,3810.37,3811.89,648.261
1710470160000,3812.15,3814.04,3810.37,3811.89,652.086
1710470160000,3812.15,3814.04,3810.37,3812.36,691.376
1710470160000,3812.15,3814.04,3810.37,3812.37,693.675
1710470160000,3812.15,3814.04,3810.37,3811.80,775.737
1710470160000,3812.15,3814.04,3810.37,3811.11,787.457
1710470160000,3812.15,3814.04,3810.37,3811.10,799.554
1710470160000,3812.15,3814.04,3810.37,3810.89,809.328
1710470160000,3812.15,3814.04,3810.37,3810.80,812.984
1710470160000,3812.15,3814.04,3810.37,3810.48,824.274
1710470160000,3812.15,3814.04,3810.37,3810.47,824.416
1710470160000,3812.15,3814.04,3810.00,3810.00,896.036
1710470160000,3812.15,3814.04,3809.88,3809.88,898.390
1710470160000,3812.15,3814.04,3809.88,3809.88,899.325
1710470160000,3812.15,3814.04,3809.88,3809.89,905.516
1710470160000,3812.15,3814.04,3809.88,3810.01,949.184
1710470160000,3812.15,3814.04,3809.88,3810.29,959.990
1710470160000,3812.15,3814.04,3809.88,3810.30,960.996
1710470160000,3812.15,3814.04,3809.88,3809.89,989.619
1710470160000,3812.15,3814.04,3809.88,3810.54,1159.242
1710470160000,3812.15,3814.04,3809.88,3810.47,1168.302
1710470160000,3812.15,3814.04,3809.88,3810.48,1170.250
1710470160000,3812.15,3814.04,3809.88,3810.47,1171.467
1710470160000,3812.15,3814.04,3809.87,3809.87,1188.085
1710470160000,3812.15,3814.04,3809.87,3809.88,1188.219
1710470160000,3812.15,3814.04,3809.87,3809.87,1211.952
1710470160000,3812.15,3814.04,3809.50,3809.84,1253.683
1710470160000,3812.15,3814.04,3809.50,3809.55,1309.051
1710470160000,3812.15,3814.04,3808.84,3808.84,1358.282
1710470160000,3812.15,3814.04,3808.48,3808.48,1364.868
1710470160000,3812.15,3814.04,3808.48,3808.49,1365.671
1710470160000,3812.15,3814.04,3808.48,3808.48,1365.932
1710470160000,3812.15,3814.04,3808.11,3808.12,1430.501
1710470160000,3812.15,3814.04,3807.33,3807.33,1550.690
1710470160000,3812.15,3814.04,3804.06,3805.91,2247.287
1710470160000,3812.15,3814.04,3804.06,3806.51,2270.508
1710470160000,3812.15,3814.04,3804.06,3806.64,2275.144
1710470160000,3812.15,3814.04,3804.06,3806.26,2290.572
1710470160000,3812.15,3814.04,3804.06,3806.13,2297.472
1710470160000,3812.15,3814.04,3804.06,3807.19,2434.881
1710470160000,3812.15,3814.04,3804.06,3806.83,2494.902
1710470160000,3812.15,3814.04,3804.06,3807.01,2500.051
1710470160000,3812.15,3814.04,3804.06,3807.63,2547.911
1710470160000,3812.15,3814.04,3804.06,3807.63,2558.489
1710470160000,3812.15,3814.04,3804.06,3807.17,2576.557
1710470160000,3812.15,3814.04,3804.06,3807.02,2593.863
